property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
16050175,10045,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_31_villa_is_available_for_sale-16050175-10045-1.html,House,9350000,Bahria Town Karachi,Karachi,Sindh,25.113565,67.353811,3,8 Marla,For Sale,3,05-06-2019,Makkah Associates,Muneeb-ur-Rehman,Marla,8.0,5-10 Marla
17204910,8127,https://www.zameen.com/Property/rawalpindi_dhamyal_road_a_beautifully_built_house_at_good_location-17204910-8127-1.html,House,5500000,Dhamyal Road,Rawalpindi,Punjab,33.556438852629,73.024669289589,0,5 Marla,For Sale,4,07-11-2019,Amar Land Estate,Sohail Rana,Marla,5.0,0-5 Marla
12748808,4190,https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_brand_new_10_marla_double_unit__for_sale-12748808-4190-1.html,House,21000000,State Life Housing Society,Lahore,Punjab,31.446824,74.404736,5,10 Marla,For Sale,5,11-05-2018,,,Marla,10.0,5-10 Marla
16021804,3052,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_d_bahria_town_phase_8_9_marla_brand_new_corner_house-16021804-3052-1.html,House,19500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.497172,73.080883,5,9 Marla,For Sale,5,05-05-2019,Deals Inn Real Estate Consultant,Rana Bilal Azam,Marla,9.0,5-10 Marla
10193512,9358,https://www.zameen.com/Property/lahore_kahna_double_storey_house_for_sale-10193512-9358-1.html,House,3500000,Kahna,Lahore,Punjab,31.373864,74.362316,2,3 Marla,For Sale,4,07-03-2019,,,Marla,3.0,0-5 Marla
16953679,1782,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_safari_villas_a_beautifully_built_house_at_good_location-16953679-1782-1.html,House,12000000,Bahria Town,Lahore,Punjab,31.387824,74.193242,3,8 Marla,For Sale,3,06-29-2019,Ali Hajvery Associates,Allah Ditta,Marla,8.0,5-10 Marla
17140542,8226,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_sector_f_full_furnished_villa__for_rent-17140542-8226-4.html,House,120000,DHA Defence,Islamabad,Islamabad Capital,33.521004,73.099501,3,11 Marla,For Rent,3,07-09-2019,Haider Ali Real Estate,Shakeel Riaz,Marla,11.0,10-15 Marla
16963991,9582,https://www.zameen.com/Property/malir_falcon_complex_new_malir_the_best_house_for_living_purpose-16963991-9582-4.html,House,90000,Malir,Karachi,Sindh,24.956491,67.219341,4,14 Marla,For Rent,4,07-02-2019,Nexus Enterprises,Mumtaz bajwa,Marla,14.0,10-15 Marla
16631316,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_300_sq_yards_beautiful_bungalow_for_rent-16631316-1483-4.html,House,195000,DHA Defence,Karachi,Sindh,24.805045,67.064323,4,12 Marla,For Rent,4,06-18-2019,Bukhari Properties,Bukhari Properties,Marla,12.0,10-15 Marla
16994995,3282,https://www.zameen.com/Property/f_11_f_11_1_corner_upper_portion_house_for_rent_in_f_11_on_prime_location_beside_main_nizam_ud_din_road-16994995-3282-4.html,Upper Portion,100000,F-11,Islamabad,Islamabad Capital,33.679210999999995,72.988787,3,1.3 Kanal,For Rent,3,06-28-2019,Advisor Grace Land,Fayazz Hussain,Kanal,1.3,1-5 Kanal
17295073,1333,https://www.zameen.com/Property/dha_defence_dha_valley_double_storey_house_is_available_for_sale-17295073-1333-1.html,House,7300000,DHA Defence,Islamabad,Islamabad Capital,33.495884000000004,73.24531999999999,0,8 Marla,For Sale,3,07-15-2019,MH Real Estate,Malik Hashmat,Marla,8.0,5-10 Marla
13481315,4164,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_block_a_8_marla_house_for_sale_in_sabzazar_a_block-13481315-4164-1.html,House,17500000,Sabzazar Scheme,Lahore,Punjab,31.521557,74.26101,2,8 Marla,For Sale,2,12-05-2018,,,Marla,8.0,5-10 Marla
9974065,4032,https://www.zameen.com/Property/military_accounts_housing_society_military_accounts_society_block_c_luxury_house_for_sale-9974065-4032-1.html,House,10500000,Military Accounts Housing Society,Lahore,Punjab,31.420204,74.288135,4,4 Marla,For Sale,3,07-03-2019,,,Marla,4.0,0-5 Marla
16644022,198,https://www.zameen.com/Property/karachi_bath_island_here_is_a_good_opportunity_to_live_in_a_well_built_flat-16644022-198-1.html,Flat,26000000,Bath Island,Karachi,Sindh,24.835661,67.028604,3,6.7 Marla,For Sale,3,06-14-2019,Sarang Associates,Chaman/ Aijaz /bilawal,Marla,6.7,5-10 Marla
16444040,3954,https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_block_e2_double_story_house_for_sale-16444040-3954-1.html,House,14000000,Johar Town,Lahore,Punjab,31.473072,74.28611,4,5 Marla,For Sale,4,06-02-2019,A. R Enterprises,Abdul Rouf,Marla,5.0,0-5 Marla
17098373,330,https://www.zameen.com/Property/islamabad_g_13_portion_is_available_for_rent-17098373-330-4.html,Upper Portion,25000,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0,4.4 Marla,For Rent,0,07-04-2019,Malik Estate & Builders,Malik Humayun,Marla,4.4,0-5 Marla
11302562,4020,https://www.zameen.com/Property/marghzar_officers_colony_marghzar_officers_colony_block_m_3_floors_house_for_sale-11302562-4020-1.html,House,30000000,Marghzar Officers Colony,Lahore,Punjab,31.502898,74.254789,9,1 Kanal,For Sale,9,07-03-2019,,,Kanal,1.0,1-5 Kanal
13112956,4448,https://www.zameen.com/Property/lahore_aitchison_society_single_storey_house_is_available_for_sale-13112956-4448-1.html,House,8000000,Aitchison Society,Lahore,Punjab,31.457807,74.253159,0,5 Marla,For Sale,0,11-05-2018,,,Marla,5.0,0-5 Marla
17039048,8336,https://www.zameen.com/Property/rawalpindi_new_lalazar_double_unit_house_is_available_for_sale-17039048-8336-1.html,House,15500000,New Lalazar,Rawalpindi,Punjab,33.561043,73.070615,0,10 Marla,For Sale,4,07-01-2019,Royal Estate Linker & Builders,Nouman Qureshi,Marla,10.0,5-10 Marla
16741487,6868,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_7_3rd_floor_flat_is_available_for_sale-16741487-6868-1.html,Flat,10000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.92754,67.10440600000001,0,6 Marla,For Sale,3,06-14-2019,Madina Associates & Advisors,Sohail,Marla,6.0,5-10 Marla
12251742,487,https://www.zameen.com/Property/lahore_state_life_housing_society_brand_new_house_is_available_for_sale-12251742-487-1.html,House,11500000,State Life Housing Society,Lahore,Punjab,31.44558,74.40121500000001,4,5.5 Marla,For Sale,4,10-06-2018,,,Marla,5.5,5-10 Marla
16952902,7220,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_l_3rd_floor_flat_available_for_sale_north_nazimabad_block_l-16952902-7220-1.html,Flat,7000000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,0,4 Marla,For Sale,0,06-27-2019,Binbadar Property Consultant,Atif Saleem,Marla,4.0,0-5 Marla
7797432,4424,https://www.zameen.com/Property/lahore_nawab_town_full_furnished_brand_new_house_for_sale-7797432-4424-1.html,House,16500000,Nawab Town,Lahore,Punjab,31.452609,74.249039,4,10 Marla,For Sale,5,07-03-2019,,,Marla,10.0,5-10 Marla
16268014,329,https://www.zameen.com/Property/islamabad_e_11_open_basement_wellbuild_portion_available_on_good_location-16268014-329-4.html,Lower Portion,75000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,3,1 Kanal,For Rent,3,06-04-2019,Ghosia Real Estate Consultants,Malik Aqeel,Kanal,1.0,1-5 Kanal
15287991,9927,https://www.zameen.com/Property/faisalabad_gulshan_colony_house_is_available_for_sale-15287991-9927-1.html,House,14000000,Gulshan Colony,Faisalabad,Punjab,31.431858,73.054833,4,5 Marla,For Sale,4,03-19-2019,Yasir Associates & Developer,Muhammad Yasir,Marla,5.0,0-5 Marla
15766503,4316,https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_block_g3_5_marla_brand_new_triple_unit_house_for_sale_at_prime_location-15766503-4316-1.html,House,15000000,Wapda Town,Lahore,Punjab,31.432764,74.25941,4,5 Kanal,For Sale,4,07-01-2019,Estate 99,Syed Sami Ul Hassan  Usman khan,Kanal,5.0,1-5 Kanal
14369227,495,https://www.zameen.com/Property/karachi_scheme_33_brand_new_lavish_apartment_in_rafi_premier_residency-14369227-495-1.html,Flat,11500000,Scheme 33,Karachi,Sindh,24.938913,67.14059300000001,3,7.8 Marla,For Sale,3,06-05-2019,Safa Enterprises,"Syed Mushtaq , Hassan ahsan",Marla,7.8,5-10 Marla
17241628,6825,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_2_two__well_maintained__look_like_brand_new_portions_for_rent_double_kitchen_5_bed_in_block_2_gulistan_e_jauhar_karachi-17241628-6825-4.html,Upper Portion,75000,Gulistan-e-Jauhar,Karachi,Sindh,24.929719,67.130363,5,16 Marla,For Rent,5,07-12-2019,Property Lab Real Estate Consultant  Advisor,Tipu,Marla,16.0,15-20 Marla
14371108,3104,https://www.zameen.com/Property/islamabad_7th_avenue_g_9_1_portion_for_rent-14371108-3104-4.html,Upper Portion,35000,7th Avenue,Islamabad,Islamabad Capital,33.718646,73.070927,3,7 Marla,For Rent,2,02-04-2019,Waqar Enterprises,Waqar Chaudhary,Marla,7.0,5-10 Marla
17293237,1466,https://www.zameen.com/Property/lahore_park_view_villas_a_beautifully_built_house_at_good_location-17293237-1466-1.html,House,11000000,Park View Villas,Lahore,Punjab,31.453414,74.202003,3,5 Marla,For Sale,3,07-16-2019,Land Star Consultants,Salman Amjad,Marla,5.0,0-5 Marla
13686836,4190,https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_5_marla_luxury_house_for_sale_in_state_life_housing_society_lahore-13686836-4190-1.html,House,11700000,State Life Housing Society,Lahore,Punjab,31.446824,74.404736,4,5 Marla,For Sale,3,03-05-2019,Havalian Estate,Saqib,Marla,5.0,0-5 Marla
15697939,7188,https://www.zameen.com/Property/north_karachi_north_karachi_sector_11e_urgent_house_for_sale-15697939-7188-1.html,House,5500000,North Karachi,Karachi,Sindh,24.969758,67.072692,3,3.2 Marla,For Sale,5,04-06-2019,,,Marla,3.2,0-5 Marla
17310252,1482,https://www.zameen.com/Property/d_h_a_dha_phase_5_the_best_house_for_living_purpose-17310252-1482-4.html,House,250000,DHA Defence,Karachi,Sindh,24.810265,67.043552,5,1 Kanal,For Rent,5,07-17-2019,Good Luck Real Estate,Adnan Khan,Kanal,1.0,1-5 Kanal
15751485,6693,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_9_flat_is_available_for_sale-15751485-6693-1.html,Flat,5500000,Federal B Area,Karachi,Sindh,24.922442,67.073629,2,5.1 Marla,For Sale,2,06-27-2019,Karachi Estate,Naeem Khan Waleed,Marla,5.1,5-10 Marla
17297151,8974,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_brand_new_two_bedroom_apartment_for_rent_in_civic_center-17297151-8974-4.html,Flat,27000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,3.5 Marla,For Rent,2,07-15-2019,Dubai Capital Real Estate,Asif,Marla,3.5,0-5 Marla
17341057,3442,https://www.zameen.com/Property/i_8_i_8_2_ground_portion_is_available_for_rent_in_i_8_2-17341057-3442-4.html,Lower Portion,65000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,3,12 Marla,For Rent,3,07-18-2019,Fair Estate & Builders,Rana Emraan,Marla,12.0,10-15 Marla
17164651,10343,https://www.zameen.com/Property/gulistan_e_jauhar_safoora_goth_wellbuilt_apartment_available_in_rafi_premium_residence-17164651-10343-1.html,Flat,13000000,Gulistan-e-Jauhar,Karachi,Sindh,24.939171,67.15611,3,7.8 Marla,For Sale,3,07-11-2019,Safa Enterprises,Syed Mushtaq Syed,Marla,7.8,5-10 Marla
11997429,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_5_marla_house_for_sale_on_installment-11997429-3047-1.html,House,11000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,4,5 Marla,For Sale,3,09-07-2018,,,Marla,5.0,0-5 Marla
16755847,760,https://www.zameen.com/Property/lahore_tajpura_35_marla_double_story_house_for_sale-16755847-760-1.html,House,6500000,Tajpura,Lahore,Punjab,31.557474,74.401431,3,3 Marla,For Sale,3,06-18-2019,SRY Real Estate,Rana Sufyan Nadeem,Marla,3.0,0-5 Marla
17238898,278,https://www.zameen.com/Property/karachi_nazimabad_3rd_floor_portion_is_available_for_sale-17238898-278-1.html,Upper Portion,7500000,Nazimabad,Karachi,Sindh,24.916721,67.031622,0,5.3 Marla,For Sale,3,07-11-2019,Al Noor Enterprises,Naveed Shahzad,Marla,5.3,5-10 Marla
16024773,1442,https://www.zameen.com/Property/dha_defence_dha_phase_1_kanal_renovated_beautiful_bungalow_with_lush_green_lawn__green_room-16024773-1442-1.html,House,32500000,DHA Defence,Lahore,Punjab,31.483283,74.395723,4,1 Kanal,For Sale,4,07-03-2019,Safari Estate,Muqarab Warraich,Kanal,1.0,1-5 Kanal
16818803,8566,https://www.zameen.com/Property/islamabad_green_avenue_1_bed_apartment_available_for_rent-16818803-8566-4.html,Flat,32000,Green Avenue,Islamabad,Islamabad Capital,33.668941,73.151413,1,4 Marla,For Rent,1,06-20-2019,,,Marla,4.0,0-5 Marla
17280065,7217,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_i_demolish_house_is_available_for_sale-17280065-7217-1.html,House,27500000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,0,8 Marla,For Sale,0,07-14-2019,Paracha Associates,Waseem Paracha,Marla,8.0,5-10 Marla
16995338,9195,https://www.zameen.com/Property/scheme_33_zeenatabad_brand_new_4th_floor_luxury_flat_is_available_for_sale-16995338-9195-1.html,Flat,6000000,Scheme 33,Karachi,Sindh,24.974996,67.133599,2,4.4 Marla,For Sale,2,06-29-2019,Zenith Building Developer,"Rao Shauib, Naeem Haider",Marla,4.4,0-5 Marla
17206204,6686,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_2_1st_floor_portion_is_available_for_sale-17206204-6686-1.html,Upper Portion,4500000,Federal B Area,Karachi,Sindh,24.911388,67.06036800000001,0,2.6 Marla,For Sale,2,07-10-2019,SA Real Estate,"Shahrukh, Ali Raza",Marla,2.6,0-5 Marla
17132153,6837,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_13_4th_floor_flat_is_available_for_sale_gulistan_e_jauhar_block_13-17132153-6837-1.html,Flat,8000000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,0,6 Marla,For Sale,3,07-03-2019,Iman Associates,Mr. Zia,Marla,6.0,5-10 Marla
12480299,783,https://www.zameen.com/Property/lahore_shadbagh_beautiful_furnished_neat_and_clean_brand_new_house-12480299-783-1.html,House,5500000,Shadbagh,Lahore,Punjab,31.602644,74.340019,2,2.5 Marla,For Sale,3,10-06-2018,,,Marla,2.5,0-5 Marla
17354098,9031,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_homes_iqbal_villas_special_offer_152_sq_yd_villa_available_for_sale_in_iqbal_villas-17354098-9031-1.html,House,9500000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,4,6.1 Marla,For Sale,3,07-18-2019,Galaxy Property Services,Abubakr,Marla,6.1,5-10 Marla
14833922,1791,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_nargis_block_10_marla_house_for_sale-14833922-1791-1.html,House,17000000,Bahria Town,Lahore,Punjab,31.374964,74.199843,5,10 Marla,For Sale,5,03-05-2019,,,Marla,10.0,5-10 Marla
17004075,8130,https://www.zameen.com/Property/rawalpindi_farooq_e_azam_road_the_best_portion_for_living_purpose-17004075-8130-4.html,Upper Portion,25000,Farooq-e-Azam Road,Rawalpindi,Punjab,33.646747761918995,73.08989846693301,0,5 Marla,For Rent,0,07-01-2019,Asher Khan Real Estate,Bilal Khan,Marla,5.0,0-5 Marla
15896309,1484,https://www.zameen.com/Property/d_h_a_dha_phase_7_upper_portion_is_available_for_rent-15896309-1484-4.html,Upper Portion,130000,DHA Defence,Karachi,Sindh,24.821639,67.071691,4,1 Kanal,For Rent,4,04-19-2019,Legacy Estate,Haseeb Ahmed,Kanal,1.0,1-5 Kanal
15365988,11973,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_sector_c_bahria_enclave_sec_c_1_kanal_beautiful_house_available_for_sale_in_beautiful_main_heart_location_of_bahria_enclave_islamabad-15365988-11973-1.html,House,49500000,Bahria Town,Islamabad,Islamabad Capital,33.689546,73.219049,10,1 Kanal,For Sale,7,06-29-2019,Bawany Real Estate & Builders,M Rabeet Bawany,Kanal,1.0,1-5 Kanal
17228392,6754,https://www.zameen.com/Property/gulshan_e_maymar_gulshan_e_maymar_sector_r_brand_new_west_open_120_sqyrd__house_for_sale_sector_r-17228392-6754-1.html,House,12500000,Gadap Town,Karachi,Sindh,25.029909,67.137192,6,4.8 Marla,For Sale,4,07-11-2019,M. Hafeez  Sons Enterprises,Syed Fahad Ali Shah,Marla,4.8,0-5 Marla
11055018,11233,https://www.zameen.com/Property/karachi_p_t_colony_full_floor_lavish_apparent__east_west_open_fully_furnished-11055018-11233-1.html,Penthouse,23500000,P & T Colony,Karachi,Sindh,24.826386,67.045677,6,14.7 Marla,For Sale,5,07-17-2019,,,Marla,14.7,10-15 Marla
17089565,11308,https://www.zameen.com/Property/f_10_silver_oaks_apartments_studio_apartment_for_sale_in_silver_oaks_apartments_f10_islamabad-17089565-11308-1.html,Flat,14000000,F-10,Islamabad,Islamabad Capital,33.691065,73.016382,1,1.5 Marla,For Sale,1,07-03-2019,Roshan Marketing & Sales,Shoaib Zamir,Marla,1.5,0-5 Marla
17275350,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_house_is_available_for_sale_for_sale_in_mumtaz_colony-17275350-1312-1.html,House,14000000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,6,7 Marla,For Sale,6,07-14-2019,Al Madina Associates,"Faizan,Ahmed",Marla,7.0,5-10 Marla
13963348,3048,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_5_marla_brand_new_prime_location_house_3_bed_drawing_dining_tv_lounge-13963348-3048-1.html,House,10500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,4,5 Marla,For Sale,3,01-05-2019,,,Marla,5.0,0-5 Marla
16702279,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_mazhar_munir_design_house_near_main_commercial_area_70_ft_road_facing_2_kanal-16702279-1448-1.html,House,49500000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,1 Kanal,For Sale,5,07-03-2019,Leads Estates & Builders,Rao Iftikhar,Kanal,1.0,1-5 Kanal
16172988,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_well_built_house_available_in_good_location-16172988-1404-1.html,House,4000000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,2,3 Marla,For Sale,2,05-05-2019,Hafiz Property Advisor,Hafiz Muhammad Ijaz,Marla,3.0,0-5 Marla
11914715,6704,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_20_house_is_available_for_sale-11914715-6704-1.html,House,15000000,Federal B Area,Karachi,Sindh,24.946375,67.080238,3,4.8 Marla,For Sale,7,08-22-2018,,,Marla,4.8,0-5 Marla
14997549,10950,https://www.zameen.com/Property/islamabad_motorway_chowk_house_is_available_for_sale-14997549-10950-1.html,House,12500000,Motorway Chowk,Islamabad,Islamabad Capital,33.631691,72.938467,7,4.5 Marla,For Sale,6,03-06-2019,Dawar Builders & Real Estate,Tahir Mahmood,Marla,4.5,0-5 Marla
17284442,329,https://www.zameen.com/Property/islamabad_e_11_well_built_apartment_available_on_good_location-17284442-329-1.html,Flat,8000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,4 Marla,For Sale,2,07-17-2019,Al Rehman Associates,Arslan Fahad,Marla,4.0,0-5 Marla
16983378,3443,https://www.zameen.com/Property/i_8_i_8_3_double_storey_house_is_available_for_rent-16983378-3443-4.html,House,160000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,0,16 Marla,For Rent,6,06-28-2019,Property Point,"M. Saqlain Malik, Qammar Abbas",Marla,16.0,15-20 Marla
16782171,1287,https://www.zameen.com/Property/lahore_canal_garden_here_is_a_good_opportunity_to_live_in_a_well_built_house-16782171-1287-1.html,House,11000000,Canal Garden,Lahore,Punjab,31.393209,74.17589699999999,3,5 Marla,For Sale,3,06-18-2019,Usman Estate & Developers,Mr Junaid,Marla,5.0,0-5 Marla
17111545,4315,https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_block_g2_5_marla_residential_house_is_available_for_sale_at_wapda_town_phase_1__block_g2_at_prime_location-17111545-4315-1.html,House,14000000,Wapda Town,Lahore,Punjab,31.431739,74.261127,6,5 Marla,For Sale,5,07-04-2019,New Lahore Estate and Builders,Rana Zia,Marla,5.0,0-5 Marla
16945164,1006,https://www.zameen.com/Property/lahore_pak_arab_housing_society_here_is_a_good_opportunity_to_live_in_a_well_built_house-16945164-1006-1.html,House,7800000,Pak Arab Housing Society,Lahore,Punjab,31.432105,74.349117,3,3 Marla,For Sale,3,06-28-2019,Bhai Bhai Associates,"M. Nasir , Mr Yasir",Marla,3.0,0-5 Marla
17187150,314,https://www.zameen.com/Property/liaquatabad_sharifabad_ground_plus_2_floors_house_available_for_sale-17187150-314-1.html,House,19000000,Liaquatabad,Karachi,Sindh,24.911155,67.053208,6,4.8 Marla,For Sale,6,07-10-2019,Salman Estate,Syed Salman Ali,Marla,4.8,0-5 Marla
